country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_increase_decrease
Italy,10/16/2020,2020-W42,6816,12749,20327,52091,32099,13998,8534,1
Italy,10/17/2020,2020-W42,7322,12749,20327,52091,32099,13998,8534,1
Italy,10/18/2020,2020-W42,7881,12749,20327,52091,32099,13998,8534,1
Italy,10/19/2020,2020-W43,8473,17539,25624,74775,48650,21709,13207,1
Italy,10/20/2020,2020-W43,9324,17539,25624,74775,48650,21709,13207,1
Italy,10/21/2020,2020-W43,9983,17539,25624,74775,48650,21709,13207,1
Italy,10/22/2020,2020-W43,10686,17539,25624,74775,48650,21709,13207,1
Italy,10/23/2020,2020-W43,11598,17539,25624,74775,48650,21709,13207,1
Italy,10/24/2020,2020-W43,12415,17539,25624,74775,48650,21709,13207,1
Italy,10/25/2020,2020-W43,13214,17539,25624,74775,48650,21709,13207,1
Italy,10/26/2020,2020-W44,14281,19338,26553,87643,60850,28520,17524,1
Italy,10/27/2020,2020-W44,15366,19338,26553,87643,60850,28520,17524,1
Italy,10/28/2020,2020-W44,16517,19338,26553,87643,60850,28520,17524,1
Italy,10/29/2020,2020-W44,17615,19338,26553,87643,60850,28520,17524,1
Italy,10/30/2020,2020-W44,18740,19338,26553,87643,60850,28520,17524,1
Italy,10/31/2020,2020-W44,19809,19338,26553,87643,60850,28520,17524,1
Italy,11/1/2020,2020-W44,20841,19338,26553,87643,60850,28520,17524,1
Italy,11/2/2020,2020-W45,21862,18030,23681,85344,61097,31067,19686,1
Italy,11/3/2020,2020-W45,23339,18030,23681,85344,61097,31067,19686,1
Italy,11/4/2020,2020-W45,24408,18030,23681,85344,61097,31067,19686,1
Italy,11/5/2020,2020-W45,25647,18030,23681,85344,61097,31067,19686,1
Italy,11/6/2020,2020-W45,26520,18030,23681,85344,61097,31067,19686,1
Italy,11/7/2020,2020-W45,27743,18030,23681,85344,61097,31067,19686,1
Italy,11/8/2020,2020-W45,29189,18030,23681,85344,61097,31067,19686,1
Italy,11/9/2020,2020-W46,30485,15289,19627,74474,54012,28689,19196,1
Italy,11/10/2020,2020-W46,31604,15289,19627,74474,54012,28689,19196,1
Italy,11/11/2020,2020-W46,32525,15289,19627,74474,54012,28689,19196,1
Italy,11/12/2020,2020-W46,33043,15289,19627,74474,54012,28689,19196,1
Italy,11/13/2020,2020-W46,34144,15289,19627,74474,54012,28689,19196,1
Italy,11/14/2020,2020-W46,34704,15289,19627,74474,54012,28689,19196,1
Italy,11/15/2020,2020-W46,35469,15289,19627,74474,54012,28689,19196,1
Italy,11/16/2020,2020-W47,36028,12552,14855,54924,39844,21921,16169,1
Italy,11/17/2020,2020-W47,36686,12552,14855,54924,39844,21921,16169,1
Italy,11/18/2020,2020-W47,37174,12552,14855,54924,39844,21921,16169,1
Italy,11/19/2020,2020-W47,37322,12552,14855,54924,39844,21921,16169,1
Italy,11/20/2020,2020-W47,37705,12552,14855,54924,39844,21921,16169,0
Italy,11/21/2020,2020-W47,37821,12552,14855,54924,39844,21921,16169,0
Italy,11/22/2020,2020-W47,38080,12552,14855,54924,39844,21921,16169,0
Italy,11/23/2020,2020-W48,38507,10914,11904,43317,31356,17621,13775,0
Italy,11/24/2020,2020-W48,38393,10914,11904,43317,31356,17621,13775,0
Italy,11/25/2020,2020-W48,38161,10914,11904,43317,31356,17621,13775,0
Italy,11/26/2020,2020-W48,37884,10914,11904,43317,31356,17621,13775,0
Italy,11/27/2020,2020-W48,37466,10914,11904,43317,31356,17621,13775,0
Italy,11/28/2020,2020-W48,37061,10914,11904,43317,31356,17621,13775,0
Italy,11/29/2020,2020-W48,36632,10914,11904,43317,31356,17621,13775,0
Italy,12/28/2020,2020-W53,26497,10249,13438,42056,28172,16286,10497,0
Italy,12/29/2020,2020-W53,26211,10249,13438,42056,28172,16286,10497,0
Italy,12/30/2020,2020-W53,26094,10249,13438,42056,28172,16286,10497,0
Italy,12/31/2020,2020-W53,25706,10249,13438,42056,28172,16286,10497,1
Italy,1/1/2021,2020-W53,25375,10249,13438,42056,28172,16286,10497,1
Italy,1/2/2021,2020-W53,25517,10249,13438,42056,28172,16286,10497,1
Italy,1/3/2021,2020-W53,25658,10249,13438,42056,28172,16286,10497,1
Italy,1/4/2021,2021-W01,25896,8755,9899,31047,21601,12702,8755,1
Italy,1/5/2021,2021-W01,25964,8755,9899,31047,21601,12702,8755,1
Italy,1/6/2021,2021-W01,25745,8755,9899,31047,21601,12702,8755,1
Italy,1/7/2021,2021-W01,25878,8755,9899,31047,21601,12702,8755,0
Italy,1/8/2021,2021-W01,25900,8755,9899,31047,21601,12702,8755,0
Italy,1/9/2021,2021-W01,25853,8755,9899,31047,21601,12702,8755,0
Italy,1/10/2021,2021-W01,26042,8755,9899,31047,21601,12702,8755,0
Italy,1/11/2021,2021-W02,26245,9264,8512,27980,19551,11227,7598,0
Italy,1/12/2021,2021-W02,26348,9264,8512,27980,19551,11227,7598,0
Italy,1/13/2021,2021-W02,26104,9264,8512,27980,19551,11227,7598,0
Italy,1/14/2021,2021-W02,25667,9264,8512,27980,19551,11227,7598,0
Italy,1/15/2021,2021-W02,25363,9264,8512,27980,19551,11227,7598,0
Italy,1/16/2021,2021-W02,25304,9264,8512,27980,19551,11227,7598,0
Italy,1/17/2021,2021-W02,25260,9264,8512,27980,19551,11227,7598,0
Italy,1/18/2021,2021-W03,25428,10282,8350,27871,18813,10471,6558,0
Italy,1/19/2021,2021-W03,25186,10282,8350,27871,18813,10471,6558,0
Italy,1/20/2021,2021-W03,24930,10282,8350,27871,18813,10471,6558,0
Italy,1/21/2021,2021-W03,24463,10282,8350,27871,18813,10471,6558,0
Italy,1/22/2021,2021-W03,24081,10282,8350,27871,18813,10471,6558,0
Italy,1/23/2021,2021-W03,23789,10282,8350,27871,18813,10471,6558,0
Italy,1/24/2021,2021-W03,23709,10282,8350,27871,18813,10471,6558,0
Italy,1/25/2021,2021-W04,23845,11021,8799,28251,18635,10459,6018,0
Italy,1/26/2021,2021-W04,23727,11021,8799,28251,18635,10459,6018,0
Italy,1/27/2021,2021-W04,23513,11021,8799,28251,18635,10459,6018,0
Italy,1/28/2021,2021-W04,23066,11021,8799,28251,18635,10459,6018,0
Italy,1/29/2021,2021-W04,22667,11021,8799,28251,18635,10459,6018,0
Italy,1/30/2021,2021-W04,22316,11021,8799,28251,18635,10459,6018,0
Italy,1/31/2021,2021-W04,22311,11021,8799,28251,18635,10459,6018,0
Italy,2/1/2021,2021-W05,22512,11139,9306,28389,18841,10219,5320,0
Italy,2/2/2021,2021-W05,22531,11139,9306,28389,18841,10219,5320,0
Italy,2/3/2021,2021-W05,22216,11139,9306,28389,18841,10219,5320,0
Italy,2/4/2021,2021-W05,21894,11139,9306,28389,18841,10219,5320,0
Italy,2/5/2021,2021-W05,21717,11139,9306,28389,18841,10219,5320,0
Italy,2/6/2021,2021-W05,21518,11139,9306,28389,18841,10219,5320,0
Italy,2/7/2021,2021-W05,21373,11139,9306,28389,18841,10219,5320,0
Italy,2/8/2021,2021-W06,21670,11843,10393,31620,19713,10836,5307,0
Italy,2/9/2021,2021-W06,21655,11843,10393,31620,19713,10836,5307,0
Italy,2/10/2021,2021-W06,21408,11843,10393,31620,19713,10836,5307,0
Italy,2/11/2021,2021-W06,21068,11843,10393,31620,19713,10836,5307,0
Italy,2/12/2021,2021-W06,20831,11843,10393,31620,19713,10836,5307,0
Italy,2/13/2021,2021-W06,20562,11843,10393,31620,19713,10836,5307,0
Italy,2/14/2021,2021-W06,20534,11843,10393,31620,19713,10836,5307,0
Italy,2/15/2021,2021-W07,20604,15154,14649,42670,27522,14538,6702,0
Italy,2/16/2021,2021-W07,20537,15154,14649,42670,27522,14538,6702,0
Italy,2/17/2021,2021-W07,20317,15154,14649,42670,27522,14538,6702,1
Italy,2/18/2021,2021-W07,20008,15154,14649,42670,27522,14538,6702,1
Italy,2/19/2021,2021-W07,19890,15154,14649,42670,27522,14538,6702,1
Italy,2/20/2021,2021-W07,19788,15154,14649,42670,27522,14538,6702,1
Italy,2/21/2021,2021-W07,19898,15154,14649,42670,27522,14538,6702,1
Italy,2/22/2021,2021-W08,20273,17949,17032,49856,32566,17163,7741,1
Italy,2/23/2021,2021-W08,20441,17949,17032,49856,32566,17163,7741,1
Italy,2/24/2021,2021-W08,20374,17949,17032,49856,32566,17163,7741,1
Italy,2/25/2021,2021-W08,20425,17949,17032,49856,32566,17163,7741,1
Italy,2/26/2021,2021-W08,20486,17949,17032,49856,32566,17163,7741,1
Italy,2/27/2021,2021-W08,20588,17949,17032,49856,32566,17163,7741,1
Italy,2/28/2021,2021-W08,20869,17949,17032,49856,32566,17163,7741,1
Lithuania,10/13/2020,2020-W42,149,95,138,616,370,140,57,1
Lithuania,10/14/2020,2020-W42,141,95,138,616,370,140,57,1
Lithuania,10/15/2020,2020-W42,174,95,138,616,370,140,57,1
Lithuania,10/16/2020,2020-W42,199,95,138,616,370,140,57,1
Lithuania,10/19/2020,2020-W43,229,260,346,1456,785,246,129,1
Lithuania,10/20/2020,2020-W43,232,260,346,1456,785,246,129,1
Lithuania,10/21/2020,2020-W43,245,260,346,1456,785,246,129,1
Lithuania,10/22/2020,2020-W43,239,260,346,1456,785,246,129,1
Lithuania,10/23/2020,2020-W43,255,260,346,1456,785,246,129,1
Lithuania,10/26/2020,2020-W44,322,313,612,2578,1500,395,172,0
Lithuania,10/27/2020,2020-W44,342,313,612,2578,1500,395,172,0
Lithuania,10/28/2020,2020-W44,348,313,612,2578,1500,395,172,1
Lithuania,10/29/2020,2020-W44,370,313,612,2578,1500,395,172,1
Lithuania,10/30/2020,2020-W44,415,313,612,2578,1500,395,172,1
Lithuania,11/12/2020,2020-W46,1092,431,978,4224,2952,1006,460,1
Lithuania,11/13/2020,2020-W46,1205,431,978,4224,2952,1006,460,1
Lithuania,11/18/2020,2020-W47,1,540,926,5145,3824,1214,637,1
Lithuania,11/19/2020,2020-W47,1,540,926,5145,3824,1214,637,1
Lithuania,11/23/2020,2020-W48,1629,642,1068,5440,3992,1281,674,1
Lithuania,12/28/2020,2020-W53,2506,540,1297,6388,4784,1807,785,0
Lithuania,12/30/2020,2020-W53,2429,540,1297,6388,4784,1807,785,0
Lithuania,12/31/2020,2020-W53,2480,540,1297,6388,4784,1807,785,0
Lithuania,1/1/2021,2020-W53,2406,540,1297,6388,4784,1807,785,0
Lithuania,1/2/2021,2020-W53,2494,540,1297,6388,4784,1807,785,0
Lithuania,1/3/2021,2020-W53,2571,540,1297,6388,4784,1807,785,0
Lithuania,1/4/2021,2021-W01,2568,472,1302,4942,3587,1450,739,0
Lithuania,1/5/2021,2021-W01,2412,472,1302,4942,3587,1450,739,0
Lithuania,1/6/2021,2021-W01,2413,472,1302,4942,3587,1450,739,0
Lithuania,1/7/2021,2021-W01,2390,472,1302,4942,3587,1450,739,0
Lithuania,1/8/2021,2021-W01,2235,472,1302,4942,3587,1450,739,0
Lithuania,1/9/2021,2021-W01,2211,472,1302,4942,3587,1450,739,0
Lithuania,1/10/2021,2021-W01,2212,472,1302,4942,3587,1450,739,0
Lithuania,1/11/2021,2021-W02,2155,280,634,2953,2383,862,435,0
Lithuania,1/12/2021,2021-W02,2096,280,634,2953,2383,862,435,0
Lithuania,1/13/2021,2021-W02,2038,280,634,2953,2383,862,435,0
Lithuania,1/14/2021,2021-W02,2008,280,634,2953,2383,862,435,0
Lithuania,1/15/2021,2021-W02,1850,280,634,2953,2383,862,435,0
Lithuania,1/16/2021,2021-W02,1859,280,634,2953,2383,862,435,0
Lithuania,1/17/2021,2021-W02,1910,280,634,2953,2383,862,435,0
Lithuania,1/21/2021,2021-W03,1528,347,539,2510,2007,905,423,0
Lithuania,1/22/2021,2021-W03,1432,347,539,2510,2007,905,423,0
Lithuania,1/25/2021,2021-W04,1407,269,504,2154,1621,727,376,0
Lithuania,1/26/2021,2021-W04,1457,269,504,2154,1621,727,376,0
Lithuania,1/28/2021,2021-W04,1409,269,504,2154,1621,727,376,0
Lithuania,1/29/2021,2021-W04,1307,269,504,2154,1621,727,376,0
Lithuania,1/30/2021,2021-W04,1323,269,504,2154,1621,727,376,0
Lithuania,1/31/2021,2021-W04,1346,269,504,2154,1621,727,376,0
Lithuania,2/1/2021,2021-W05,1299,175,339,1543,1130,483,272,0
Lithuania,2/3/2021,2021-W05,1171,175,339,1543,1130,483,272,0
Lithuania,2/5/2021,2021-W05,1107,175,339,1543,1130,483,272,0
Lithuania,2/7/2021,2021-W05,1157,175,339,1543,1130,483,272,0
Lithuania,2/8/2021,2021-W06,1098,157,245,1292,913,409,207,0
Lithuania,2/17/2021,2021-W07,902,176,286,1269,885,413,218,0
Lithuania,2/18/2021,2021-W07,842,176,286,1269,885,413,218,1
Lithuania,2/19/2021,2021-W07,824,176,286,1269,885,413,218,1
Lithuania,2/20/2021,2021-W07,844,176,286,1269,885,413,218,1
Lithuania,2/21/2021,2021-W07,897,176,286,1269,885,413,218,0
Lithuania,2/22/2021,2021-W08,904,211,321,1394,891,456,213,0
Lithuania,2/23/2021,2021-W08,893,211,321,1394,891,456,213,0
Lithuania,2/24/2021,2021-W08,896,211,321,1394,891,456,213,0
Lithuania,2/25/2021,2021-W08,866,211,321,1394,891,456,213,0
Lithuania,2/26/2021,2021-W08,827,211,321,1394,891,456,213,0
Lithuania,2/27/2021,2021-W08,872,211,321,1394,891,456,213,0
Lithuania,2/28/2021,2021-W08,888,211,321,1394,891,456,213,0
Lithuania,3/29/2021,2021-W13,731,402,490,2611,1405,523,166,1
Lithuania,3/30/2021,2021-W13,730,402,490,2611,1405,523,166,1
Lithuania,3/31/2021,2021-W13,715,402,490,2611,1405,523,166,1
Lithuania,4/1/2021,2021-W13,726,402,490,2611,1405,523,166,1
Lithuania,4/2/2021,2021-W13,704,402,490,2611,1405,523,166,1
Lithuania,4/3/2021,2021-W13,756,402,490,2611,1405,523,166,1
Lithuania,4/4/2021,2021-W13,801,402,490,2611,1405,523,166,1
Netherlands,2/27/2020,2020-W09,1,0,1,1,3,0,0,1
Netherlands,2/28/2020,2020-W09,9,0,1,1,3,0,0,1
Netherlands,2/29/2020,2020-W09,10,0,1,1,3,0,0,1
Netherlands,3/1/2020,2020-W09,20,0,1,1,3,0,0,1
Netherlands,3/2/2020,2020-W10,34,0,11,59,50,24,5,1
Netherlands,3/3/2020,2020-W10,40,0,11,59,50,24,5,1
Netherlands,3/4/2020,2020-W10,53,0,11,59,50,24,5,1
Netherlands,3/5/2020,2020-W10,65,0,11,59,50,24,5,1
Netherlands,3/6/2020,2020-W10,77,0,11,59,50,24,5,1
Netherlands,3/7/2020,2020-W10,93,0,11,59,50,24,5,1
Netherlands,3/8/2020,2020-W10,108,0,11,59,50,24,5,1
Netherlands,3/9/2020,2020-W11,141,23,41,341,278,161,102,1
Netherlands,3/10/2020,2020-W11,174,23,41,341,278,161,102,1
Netherlands,3/11/2020,2020-W11,215,23,41,341,278,161,102,1
Netherlands,3/12/2020,2020-W11,283,23,41,341,278,161,102,1
Netherlands,3/13/2020,2020-W11,350,23,41,341,278,161,102,1
Netherlands,3/14/2020,2020-W11,424,23,41,341,278,161,102,1
Netherlands,3/15/2020,2020-W11,500,23,41,341,278,161,102,1
Netherlands,3/16/2020,2020-W12,636,11,60,821,733,823,627,1
Netherlands,3/17/2020,2020-W12,775,11,60,821,733,823,627,1
Netherlands,3/18/2020,2020-W12,966,11,60,821,733,823,627,1
Netherlands,3/19/2020,2020-W12,1234,11,60,821,733,823,627,1
Netherlands,3/20/2020,2020-W12,1482,11,60,821,733,823,627,1
Netherlands,3/21/2020,2020-W12,1671,11,60,821,733,823,627,1
Netherlands,3/22/2020,2020-W12,1871,11,60,821,733,823,627,1
Netherlands,3/23/2020,2020-W13,2244,26,151,1255,1583,2001,1541,1
Netherlands,3/24/2020,2020-W13,2544,26,151,1255,1583,2001,1541,1
Netherlands,3/25/2020,2020-W13,2811,26,151,1255,1583,2001,1541,1
Netherlands,3/26/2020,2020-W13,2952,26,151,1255,1583,2001,1541,0
Netherlands,3/27/2020,2020-W13,3226,26,151,1255,1583,2001,1541,0
Netherlands,3/28/2020,2020-W13,3284,26,151,1255,1583,2001,1541,0
Netherlands,3/29/2020,2020-W13,3284,26,151,1255,1583,2001,1541,0
Netherlands,3/30/2020,2020-W14,3232,19,242,1392,1736,1720,1813,0
Netherlands,3/31/2020,2020-W14,3095,19,242,1392,1736,1720,1813,0
Netherlands,4/1/2020,2020-W14,2945,19,242,1392,1736,1720,1813,0
Netherlands,4/2/2020,2020-W14,2807,19,242,1392,1736,1720,1813,0
Netherlands,4/3/2020,2020-W14,2531,19,242,1392,1736,1720,1813,1
Netherlands,4/4/2020,2020-W14,2570,19,242,1392,1736,1720,1813,0
Netherlands,4/6/2020,2020-W15,2912,12,399,1937,2104,1343,1896,0
Netherlands,4/7/2020,2020-W15,2713,12,399,1937,2104,1343,1896,0
Netherlands,4/8/2020,2020-W15,2864,12,399,1937,2104,1343,1896,0
Netherlands,4/9/2020,2020-W15,2733,12,399,1937,2104,1343,1896,0
Netherlands,4/10/2020,2020-W15,2675,12,399,1937,2104,1343,1896,0
Netherlands,4/11/2020,2020-W15,2685,12,399,1937,2104,1343,1896,0
Netherlands,4/12/2020,2020-W15,2532,12,399,1937,2104,1343,1896,0
Netherlands,4/13/2020,2020-W16,2415,13,496,2085,1996,879,1595,0
Netherlands,4/14/2020,2020-W16,2391,13,496,2085,1996,879,1595,0
Netherlands,4/15/2020,2020-W16,2355,13,496,2085,1996,879,1595,0
Netherlands,4/16/2020,2020-W16,2377,13,496,2085,1996,879,1595,0
Netherlands,4/17/2020,2020-W16,2286,13,496,2085,1996,879,1595,0
Netherlands,4/18/2020,2020-W16,2266,13,496,2085,1996,879,1595,0
Netherlands,4/19/2020,2020-W16,2149,13,496,2085,1996,879,1595,0
Netherlands,4/20/2020,2020-W17,2165,11,372,1421,1464,593,1290,0
Netherlands,4/21/2020,2020-W17,2157,11,372,1421,1464,593,1290,0
Netherlands,4/22/2020,2020-W17,2069,11,372,1421,1464,593,1290,0
Netherlands,4/23/2020,2020-W17,1856,11,372,1421,1464,593,1290,0
Netherlands,4/24/2020,2020-W17,1765,11,372,1421,1464,593,1290,0
Netherlands,4/25/2020,2020-W17,1746,11,372,1421,1464,593,1290,0
Netherlands,4/26/2020,2020-W17,1704,11,372,1421,1464,593,1290,0
Netherlands,4/27/2020,2020-W18,1626,10,210,733,677,360,756,0
Netherlands,4/28/2020,2020-W18,1569,10,210,733,677,360,756,0
Netherlands,4/29/2020,2020-W18,1575,10,210,733,677,360,756,0
Netherlands,4/30/2020,2020-W18,1471,10,210,733,677,360,756,0
Netherlands,5/1/2020,2020-W18,1468,10,210,733,677,360,756,0
Netherlands,5/2/2020,2020-W18,1494,10,210,733,677,360,756,0
Netherlands,5/3/2020,2020-W18,1380,10,210,733,677,360,756,0
Netherlands,5/4/2020,2020-W19,1333,10,154,588,532,239,526,0
Netherlands,5/5/2020,2020-W19,1333,10,154,588,532,239,526,0
Netherlands,5/6/2020,2020-W19,1352,10,154,588,532,239,526,0
Netherlands,5/7/2020,2020-W19,1286,10,154,588,532,239,526,0
Netherlands,5/8/2020,2020-W19,1189,10,154,588,532,239,526,0
Netherlands,5/9/2020,2020-W19,1132,10,154,588,532,239,526,0
Netherlands,5/10/2020,2020-W19,1054,10,154,588,532,239,526,0
Netherlands,5/11/2020,2020-W20,1118,16,89,388,328,173,398,0
Netherlands,5/12/2020,2020-W20,1110,16,89,388,328,173,398,0
Netherlands,5/13/2020,2020-W20,1031,16,89,388,328,173,398,0
Netherlands,5/14/2020,2020-W20,1029,16,89,388,328,173,398,0
Netherlands,5/15/2020,2020-W20,981,16,89,388,328,173,398,0
Netherlands,5/16/2020,2020-W20,971,16,89,388,328,173,398,0
Netherlands,5/17/2020,2020-W20,919,16,89,388,328,173,398,0
Netherlands,5/18/2020,2020-W21,909,27,130,396,330,131,220,0
Netherlands,5/19/2020,2020-W21,933,27,130,396,330,131,220,0
Netherlands,5/20/2020,2020-W21,922,27,130,396,330,131,220,0
Netherlands,5/21/2020,2020-W21,911,27,130,396,330,131,220,0
Netherlands,5/22/2020,2020-W21,863,27,130,396,330,131,220,0
Netherlands,5/23/2020,2020-W21,811,27,130,396,330,131,220,0
Netherlands,5/24/2020,2020-W21,730,27,130,396,330,131,220,0
Netherlands,5/25/2020,2020-W22,756,35,137,487,299,112,140,0
Netherlands,5/26/2020,2020-W22,698,35,137,487,299,112,140,0
Netherlands,5/27/2020,2020-W22,723,35,137,487,299,112,140,0
Netherlands,5/28/2020,2020-W22,695,35,137,487,299,112,140,0
Netherlands,5/29/2020,2020-W22,618,35,137,487,299,112,140,0
Netherlands,5/30/2020,2020-W22,589,35,137,487,299,112,140,0
Netherlands,5/31/2020,2020-W22,544,35,137,487,299,112,140,0
Netherlands,6/1/2020,2020-W23,542,42,138,471,278,105,92,0
Netherlands,6/2/2020,2020-W23,516,42,138,471,278,105,92,0
Netherlands,6/3/2020,2020-W23,496,42,138,471,278,105,92,0
Netherlands,6/4/2020,2020-W23,481,42,138,471,278,105,92,0
Netherlands,6/5/2020,2020-W23,469,42,138,471,278,105,92,0
Netherlands,6/6/2020,2020-W23,456,42,138,471,278,105,92,0
Netherlands,6/7/2020,2020-W23,443,42,138,471,278,105,92,0
Netherlands,6/8/2020,2020-W24,400,75,176,509,261,105,79,0
Netherlands,6/9/2020,2020-W24,346,75,176,509,261,105,79,0
Netherlands,6/10/2020,2020-W24,333,75,176,509,261,105,79,0
Netherlands,6/11/2020,2020-W24,297,75,176,509,261,105,79,0
Netherlands,6/12/2020,2020-W24,279,75,176,509,261,105,79,0
Netherlands,6/13/2020,2020-W24,289,75,176,509,261,105,79,0
Netherlands,6/14/2020,2020-W24,277,75,176,509,261,105,79,0
Netherlands,6/15/2020,2020-W25,281,70,118,359,191,43,43,0
Netherlands,6/16/2020,2020-W25,280,70,118,359,191,43,43,0
Netherlands,6/17/2020,2020-W25,289,70,118,359,191,43,43,0
Netherlands,6/18/2020,2020-W25,261,70,118,359,191,43,43,0
Netherlands,6/19/2020,2020-W25,235,70,118,359,191,43,43,0
Netherlands,6/20/2020,2020-W25,220,70,118,359,191,43,43,0
Netherlands,6/21/2020,2020-W25,221,70,118,359,191,43,43,0
Netherlands,6/22/2020,2020-W26,194,45,75,285,103,28,28,0
Netherlands,6/23/2020,2020-W26,211,45,75,285,103,28,28,0
Netherlands,6/24/2020,2020-W26,197,45,75,285,103,28,28,0
Netherlands,6/25/2020,2020-W26,178,45,75,285,103,28,28,0
Netherlands,6/26/2020,2020-W26,190,45,75,285,103,28,28,0
Netherlands,6/27/2020,2020-W26,180,45,75,285,103,28,28,0
Netherlands,6/28/2020,2020-W26,178,45,75,285,103,28,28,0
Netherlands,6/29/2020,2020-W27,157,32,74,236,89,30,22,0
Netherlands,6/30/2020,2020-W27,160,32,74,236,89,30,22,0
Netherlands,7/1/2020,2020-W27,150,32,74,236,89,30,22,0
Netherlands,7/2/2020,2020-W27,125,32,74,236,89,30,22,0
Netherlands,7/3/2020,2020-W27,103,32,74,236,89,30,22,0
Netherlands,7/4/2020,2020-W27,75,32,74,236,89,30,22,1
Netherlands,7/5/2020,2020-W27,87,32,74,236,89,30,22,0
Netherlands,7/6/2020,2020-W28,81,22,85,212,88,23,6,1
Netherlands,7/7/2020,2020-W28,79,22,85,212,88,23,6,1
Netherlands,7/8/2020,2020-W28,74,22,85,212,88,23,6,1
Netherlands,7/9/2020,2020-W28,70,22,85,212,88,23,6,1
Netherlands,7/10/2020,2020-W28,69,22,85,212,88,23,6,1
Netherlands,7/11/2020,2020-W28,77,22,85,212,88,23,6,1
Netherlands,7/12/2020,2020-W28,83,22,85,212,88,23,6,0
Netherlands,7/13/2020,2020-W29,94,33,166,364,159,55,20,0
Netherlands,7/14/2020,2020-W29,94,33,166,364,159,55,20,0
Netherlands,7/15/2020,2020-W29,85,33,166,364,159,55,20,0
Netherlands,7/16/2020,2020-W29,80,33,166,364,159,55,20,1
Netherlands,7/17/2020,2020-W29,73,33,166,364,159,55,20,1
Netherlands,7/18/2020,2020-W29,78,33,166,364,159,55,20,1
Netherlands,7/19/2020,2020-W29,73,33,166,364,159,55,20,0
Netherlands,7/20/2020,2020-W30,81,37,271,529,257,113,31,0
Netherlands,7/21/2020,2020-W30,90,37,271,529,257,113,31,0
Netherlands,7/22/2020,2020-W30,85,37,271,529,257,113,31,0
Netherlands,7/23/2020,2020-W30,91,37,271,529,257,113,31,0
Netherlands,7/24/2020,2020-W30,74,37,271,529,257,113,31,0
Netherlands,7/25/2020,2020-W30,91,37,271,529,257,113,31,0
Netherlands,7/26/2020,2020-W30,67,37,271,529,257,113,31,1
Netherlands,7/27/2020,2020-W31,70,72,478,957,476,127,45,1
Netherlands,7/28/2020,2020-W31,77,72,478,957,476,127,45,1
Netherlands,7/29/2020,2020-W31,63,72,478,957,476,127,45,1
Netherlands,7/30/2020,2020-W31,66,72,478,957,476,127,45,1
Netherlands,7/31/2020,2020-W31,73,72,478,957,476,127,45,1
Netherlands,8/1/2020,2020-W31,67,72,478,957,476,127,45,1
Netherlands,8/2/2020,2020-W31,70,72,478,957,476,127,45,1
Netherlands,8/3/2020,2020-W32,82,108,870,1589,640,190,73,1
Netherlands,8/4/2020,2020-W32,83,108,870,1589,640,190,73,1
Netherlands,8/5/2020,2020-W32,88,108,870,1589,640,190,73,1
Netherlands,8/6/2020,2020-W32,79,108,870,1589,640,190,73,1
Netherlands,8/7/2020,2020-W32,78,108,870,1589,640,190,73,1
Netherlands,8/8/2020,2020-W32,79,108,870,1589,640,190,73,1
Netherlands,8/9/2020,2020-W32,87,108,870,1589,640,190,73,1
Netherlands,8/10/2020,2020-W33,99,120,1218,1899,812,249,118,1
Netherlands,8/11/2020,2020-W33,97,120,1218,1899,812,249,118,1
Netherlands,8/12/2020,2020-W33,117,120,1218,1899,812,249,118,1
Netherlands,8/13/2020,2020-W33,127,120,1218,1899,812,249,118,1
Netherlands,8/14/2020,2020-W33,120,120,1218,1899,812,249,118,1
Netherlands,8/15/2020,2020-W33,124,120,1218,1899,812,249,118,1
Netherlands,8/16/2020,2020-W33,122,120,1218,1899,812,249,118,1
Netherlands,8/17/2020,2020-W34,126,92,1043,1484,676,188,76,0
Netherlands,8/18/2020,2020-W34,129,92,1043,1484,676,188,76,0
Netherlands,8/19/2020,2020-W34,125,92,1043,1484,676,188,76,0
